q_sf_des,cycle_design_power,solar_multiple,h_tower,dni_design_point,receiver_height,receiver_tube_diam,riser_inner_diam,downcomer_inner_diam,hours_tes,dT_approach_charge_hx,dT_approach_ht_disch_hx,dT_approach_lt_disch_hx,Annual energy,Capacity factor,LCOE (real),PPA price (year 1),Annual gross cycle,Annual rec to particle,TOU 1 frac,TOU1 cap fac,TOU 2 frac,TOU2 cap fac,TOU 3 frac,TOU3 cap fac,TOU 4 frac,TOU4 cap fac,Cap fac weighted,Cap fac weighted MIN0,Site improvement,A_sf,N_hel_pre,q_sf_des_pre,total_q_rec_inc,Heliostats,Tower,Receiver,Storage,Power block,Contingency,Recirculator cost,Cycle efficiency,Design CR deltaP,Direct costs subtotal,Indirect costs subtotal,Net capital cost,NPV costs,OM lifetime total,Analysis period,Cost per capacity,Tower height,Charge HX duty,Discharge HX (hot) duty,Discharge HX (cold) duty,Charge HX UA,Discharge HX (hot) UA,Discharge HX (cold) UA,Charge HX effectiveness,Discharge HX (hot) effectiveness,Discharge HX (cold) effectiveness,Charge HX cost,Discharge (hot) HX cost,Discharge (cold) HX cost,Riser cost,Downcomer cost
664.7959029,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,550719259.1,84.1143628,4.991879021,6.003599512,611623089.6,1350903563,0.05890411,102.7152888,0.068721461,100.6190499,0.207534247,101.5925124,0.663926941,90.52815333,0.903195812,0.903195812,14157144.06,1415714.406,19461.14793,664.7959029,1583628.943,106178580.5,11211405.64,4547144.939,58238116.87,49827000,19666603.03,0,0.429600702,2.43985851,300618074.9,28335536.78,358954907.8,453118132.7,168299119.2,30,4401.276572,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,24202127.15,7213285.168,3705611.383,3522598.303,3593580.869
649.6259991,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,587967537.8,89.80349602,4.474767248,5.381527112,637281502.5,1310721914,0.05890411,102.3036863,0.068721461,101.5550413,0.207534247,102.8292463,0.663926941,95.14186737,0.943094968,0.943094968,13832064.32,1383206.432,19014.27736,649.6259991,1440577.941,103740482.4,10145696.95,6714501.767,70307558.65,49827000,20621790.97,0,0.472589902,2.196249922,315218804.8,29649602.47,374872028.7,433651572.7,101758783.3,30,4614.210599,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,31344285.69,9341958.646,4799154.268,3034840.853,3095994.8
673.8354301,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,563563808.9,86.0761811,5.362576015,6.449480195,623848329,1368882957,0.05890411,105.6063693,0.068721461,100.9923809,0.207534247,102.4904341,0.663926941,91.34975651,0.919930113,0.919930113,14347608.88,1434760.888,19722.97016,673.8354301,1581582.51,107607066.6,9922680.808,6165253.027,58457188.26,49827000,21036254.27,0,0.438150359,2.385518346,321554172.3,30219785.56,384331563.3,498119660,204456228.3,30,4706.60429,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,23676673.19,7056677.062,3625158.612,4238414.634,4323821.347
660.2108728,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,572170588.3,87.39074157,4.561202949,5.485561085,631853476.4,1242467469,0.05890411,85.17539454,0.068721461,101.1995287,0.207534247,101.8587007,0.663926941,95.40907201,0.934355265,0.934355265,14059603.5,1405960.35,19327.0639,660.2108728,1397465.111,105447026.2,11862639.18,7894814.468,49996131.98,49827000,19519515.26,0,0.488995297,2.120093098,298369733.2,28133186.04,355594788.5,430152104.7,131695893.7,30,4368.487223,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,27263702.84,8125767.709,4174372.234,1226004.63,1250709.392
704.2505781,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,536397727.4,81.92695697,5.36420177,6.45127782,610003018.1,1403999969,0.05890411,104.956378,0.068721461,100.087783,0.207534247,101.4991609,0.663926941,90.68215848,0.899774239,0.899774239,14969989.22,1496998.922,20578.52412,704.2505781,1690762.467,112274919.2,10121628.74,5453597.835,83355560.18,49827000,21688363.97,0,0.421471793,2.49454447,331522134.9,31116902.19,394827868.4,474251988.2,139942025.5,30,4851.974995,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,32987546.58,9831721.77,5050755.552,3629994.077,3703140.735
737.5097938,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,587536342,89.73763712,4.64250683,5.583299109,628929032.1,1192560990,0.05890411,79.85367753,0.068721461,100.5883474,0.207534247,101.8871333,0.663926941,96.29124364,0.931865072,0.931865072,15615997.37,1561599.737,21466.55729,737.5097938,1503508.577,117119980.3,12068393.02,8229254.329,53850995.07,49827000,20897249,0,0.508705747,2.038138035,319429377.6,30028554.03,380216390.9,449577338.9,121436486.8,30,4675.616722,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,22302257.38,6647041.451,3414720.463,3300557.358,3367065.659
706.8551169,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,554787384.5,84.73570984,5.030593652,6.049897165,616492616.1,1374339592,0.05890411,104.2309532,0.068721461,100.8828329,0.207534247,102.1512439,0.663926941,90.81836915,0.909521508,0.909521508,15021920.36,1502192.036,20649.91112,706.8551169,1664097.572,112664402.7,8800436.427,5886294.919,90458137.99,49827000,22841871.3,0,0.438151529,2.385522274,349154318.4,32703798.7,414374037.6,460005412.2,76298467.21,30,5109.119113,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,40365457.91,12030659.82,6180394.779,3968963.793,4048940.903
737.4972653,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,569929132.7,87.04839181,5.070450002,6.09809988,635238581.4,1285483213,0.05890411,101.5930985,0.068721461,102.0703097,0.207534247,102.3286976,0.663926941,94.7548073,0.940007666,0.940007666,15615761.28,1561576.128,21466.23275,737.4972653,1614307.236,117118209.6,10211117.17,7607278.017,65797684.4,49827000,20619138.85,0,0.479142408,2.164900065,315178265.3,29645953.93,376319347,476304284.1,178809951.2,30,4613.61938,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,30008622.45,8943872.985,4594649.563,4549858.845,4641541.354
705.5483347,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,537592148.8,82.1093875,5.417958092,6.515964439,612743061,1387755708,0.05890411,105.0501198,0.068721461,100.586567,0.207534247,101.5763377,0.663926941,90.88479841,0.904640741,0.904640741,14995892.41,1499589.241,20614.13187,705.5483347,1690971.706,112469193.1,9274366.022,5883636.377,64407052.28,49827000,21570705.33,0,0.418636333,2.514389267,329723638.6,30955037.52,392987014.3,480071235.4,154312024.7,30,4825.746096,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,21092620.65,6286517.16,3229511.798,6196595.001,6321460.277
716.6614502,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,549242080.7,83.88874528,5.549186369,6.673921895,623564854.4,1215143525,0.05890411,82.10648018,0.068721461,101.7160095,0.207534247,101.417118,0.663926941,94.42103499,0.923133436,0.923133436,15215444.97,1521544.497,20915.93921,716.6614502,1533192.945,114115837.2,10044034.35,5847321.81,59706174.1,49827000,21123274.6,0,0.475187777,2.183737136,322884340.3,30339500.68,385992025.3,502354434.8,209235667.7,30,4726.003185,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,32505928.19,9688178.571,4977014.489,5408923.003,5517916.194
739.0594184,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,579998819.4,88.5863901,4.648913887,5.590963054,639833744.1,1290777019,0.05890411,106.2924389,0.068721461,102.0169814,0.207534247,103.2475228,0.663926941,95.03402675,0.946198908,0.946198908,15645154.64,1564515.464,21506.63822,739.0594184,1621428.576,117338659.8,12247577.03,9463093.071,42727307.95,49827000,21130178.36,0,0.475473441,2.182317858,322989869.2,30348998.27,384083605.4,444422192.2,104473786.5,30,4727.542196,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,6626296.336,1974924.137,1014558.719,4630733.621,4724045.808
713.7906583,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,534707947.3,81.66886764,5.690326747,6.84360264,597575753.7,1423012783,0.05890411,103.2676245,0.068721461,99.42001777,0.207534247,100.2088651,0.663926941,89.18474517,0.879996639,0.879996639,15159121.17,1515912.117,20838.51386,713.7906583,1747709.112,113693408.8,13827300.23,5867492.823,58214701.12,49827000,21788274.98,0,0.404528173,2.619675974,333049346.1,31254351.19,397518104,501500037.7,185823420.6,30,4874.247526,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,28679559.26,8547754.422,4391155.396,3612545.761,3685340.823
729.9545198,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,548633541.4,83.79579973,5.425476476,6.524961586,613369057.5,1396975443,0.05890411,104.7766425,0.068721461,100.6832229,0.207534247,101.3748402,0.663926941,90.97974832,0.90539934,0.90539934,15472597.71,1547259.771,21269.43345,729.9545198,1731758.654,116044482.9,12939493.76,8601514.022,66188802.71,49827000,22530830.96,0,0.429231492,2.442153497,344399844.6,32275896.06,410040558.5,490611095.7,141753862.6,30,5039.780851,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,18311495.65,5457621.105,2803691.026,5989636.374,6110331.304
680.2799638,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,565536712.1,86.3775134,5.417350439,6.515321259,634848873.7,1283042683,0.05890411,95.73916796,0.068721461,100.1870801,0.207534247,102.4609955,0.663926941,95.22208954,0.939468357,0.939468357,14481886.12,1448188.612,19907.55416,680.2799638,1480688.029,108614145.9,8937114.148,6704805.621,76218399.49,49827000,21718434.09,0,0.483055671,2.146691979,331981778.3,31158270.09,396425914.3,504969164.2,194380154,30,4858.678339,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,39651488.16,11817865.83,6071078.172,2018167.217,2058834.552
740.5668804,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,551482807.6,84.23098374,5.398229963,6.492196701,617543526.1,1371546224,0.05890411,105.6886423,0.068721461,100.5928982,0.207534247,101.7403003,0.663926941,90.85175993,0.912002227,0.912002227,15673433.97,1567343.397,21545.5123,740.5668804,1746343.294,117550754.7,11962453.61,5566674.8,72351240.82,49827000,22499444.49,0,0.429557603,2.44004621,343920080,32232717.25,409497639.3,490682405.2,142914774.6,30,5032.784063,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,24981623.82,7445609.035,3824960.881,4203092.397,4287787.345
711.7830678,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,552729166.4,84.42134694,5.750576682,6.916095663,602854937.9,1413508824,0.05890411,104.0011187,0.068721461,99.72330585,0.207534247,100.7931933,0.663926941,88.73234391,0.88881161,0.88881161,15119569.8,1511956.98,20784.14468,711.7830678,1727118.343,113396773.5,12230523.2,10163659.35,72428116.75,49827000,22415965.34,0,0.40929291,2.582900257,342644041.6,32117873.79,409209722.4,523890963.1,205582844.6,30,5014.174583,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,29583452.41,8817153.845,4529551.362,3312681.476,3379434.085
719.0932124,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,526390873.4,80.39855548,5.997201442,7.212618454,597481130.5,1420967821,0.05890411,103.735926,0.068721461,99.86580129,0.207534247,100.3652263,0.663926941,88.67864404,0.881868854,0.881868854,15262938.65,1526293.865,20981.22627,719.0932124,1752144.154,114472039.9,11241127.52,5646613.261,86954618.89,49827000,23169439.8,0,0.406071925,2.607601322,354161436.9,33154439.36,422178288,520324306,174366769.7,30,5182.141894,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,40360050.46,12029048.17,6179566.84,4382655.172,4470968.423
733.261404,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,557509139.5,85.15141835,4.732165564,5.691254969,625878176.4,1286356349,0.05890411,96.46778147,0.068721461,101.4460348,0.207534247,101.7698095,0.663926941,93.81708573,0.924767257,0.924767257,15535614,1553561.4,21356.05858,733.261404,1620489.45,116517105,11032062.64,6940716.541,54071258.4,49827000,18805526.52,0,0.471954443,2.19946832,287455905.5,27150941.54,343351625.7,434839560.6,163635767.3,30,4209.322215,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,23701983.15,7064220.53,3629033.845,3381540.454,3449680.615
738.7326833,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,573086922.8,87.53069835,4.612767883,5.547478382,634093972.4,1248878783,0.05890411,91.49567568,0.068721461,101.8794584,0.207534247,102.1518204,0.663926941,95.20503068,0.939006321,0.939006321,15639014.2,1563901.42,21498.1973,738.7326833,1578360.493,117292606.5,11313193.57,5502929.431,48359546.75,49827000,20873455.87,0,0.486047088,2.133190777,319065682.5,29995821.47,379317448.2,435711703.7,97199390.87,30,4670.312668,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,14153315.06,4218302.669,2167027.925,3568548.417,3640456.906
752.2882745,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,586344665.2,89.55562582,4.565984385,5.491225548,625288760.2,1354869593,0.05890411,106.137506,0.068721461,101.1331124,0.207534247,102.3874236,0.663926941,92.0916225,0.924455369,0.924455369,15890396.39,1589039.639,21843.75883,752.2882745,1724678.681,119177972.9,10901875.43,10896823.37,43558324.12,49827000,21017727.63,0,0.448239239,2.325451438,321270979.5,30194298.2,382019137.7,441270125.4,102484375.9,30,4702.474264,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,8671073.915,2584356.675,1327636.616,6524686.153,6656162.671
697.0960749,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,569255233.5,86.9454635,5.066854151,6.093790892,633406212.4,1335540369,0.05890411,104.6400721,0.068721461,101.7957482,0.207534247,103.2763389,0.663926941,93.9572647,0.937298112,0.937298112,14826209.34,1482620.934,20380.87743,697.0960749,1581963.796,111196570.1,11244615.48,-276947.5101,71284696.18,49827000,20404729.27,0,0.463061929,2.244316982,311900861.8,29350987.6,372561928.6,475403704.3,184236422.1,30,4565.822404,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,32871242.78,9797058.189,5032948.165,5740671.397,5856349.526
726.5940863,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,548468587.4,83.77060541,5.111668874,6.147509931,600684780.9,1428481520,0.05890411,102.5042813,0.068721461,100.208458,0.207534247,100.3813244,0.663926941,89.69828247,0.886783617,0.886783617,15408166.28,1540816.628,21180.86299,726.5940863,1736891.057,115561247.1,10196654.55,3058262.369,86148684.16,49827000,21758866.45,0,0.436495669,2.395565083,332599815.7,31213893.46,395627377.9,462095350,115687503.6,30,4867.691669,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,28774250.42,8575976.501,4405653.652,2374395.636,2422241.197
685.2861007,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,562361760.5,85.89258568,4.927655428,5.926279674,621929554.1,1390946513,0.05890411,106.0343094,0.068721461,101.3587806,0.207534247,102.4270548,0.663926941,91.63189954,0.919928505,0.919928505,14585313.28,1458531.328,20049.73013,685.2861007,1612045.301,109389849.6,11639883.66,6967865.471,54679114.42,49827000,20707999.79,0,0.443162958,2.355066043,316536568.2,29768201.18,377178668.6,456744408.6,140593013.2,30,4633.428587,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,20314735.85,6054673.7,3110409.094,4463079.016,4553012.857
683.9106164,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,563982055.1,86.14006214,4.753757145,5.717124649,605257474.1,1415794275,0.05890411,103.6386872,0.068721461,100.561175,0.207534247,100.8469673,0.663926941,88.99475801,0.89367566,0.89367566,14556972.86,1455697.286,20010.77202,683.9106164,1662862.921,109177296.5,11401599.78,9320778.334,59862067.69,49827000,20198986.19,0,0.416743686,2.527826036,308755931.8,29067943.9,367813410.1,441895320.8,130539283.3,30,4519.957395,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,22743225.91,6778469.226,3482237.585,3755542.624,3831219.164
755.785998,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,551879793.7,84.29161759,5.24498004,6.308043716,610098055.3,1381343470,0.05890411,104.4873133,0.068721461,100.2915628,0.207534247,101.3775153,0.663926941,90.59044406,0.900262633,0.900262633,15954099.55,1595409.955,21931.32811,755.785998,1778158.716,119655746.6,11387984.34,5785412.884,49942379.45,49827000,20207828.48,0,0.433065794,2.417437004,308891092.5,29080108.37,369199540.3,477095652.4,193765105.5,30,4521.928551,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,15588374.89,4646012.834,2386751.34,3887447.109,3965781.606
712.4513474,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,596716265.2,91.13973698,5.064678447,6.091182471,631483371.7,1293979783,0.05890411,100.0619079,0.068721461,99.66160671,0.207534247,102.5027662,0.663926941,95.12173107,0.935089121,0.935089121,15132750.37,1513275.037,20802.26332,712.4513474,1540652.643,113495627.8,7667843.389,8579591.884,72480127.52,49827000,21286687.7,0,0.501242632,2.067919318,325382226.3,30564310.41,388683579.8,498123326.3,196226584.1,30,4762.431837,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,32431331.65,9665945.562,4965592.94,6758189.06,6894370.808
705.5193126,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,568268847.2,86.79480732,5.199827348,6.253722871,617971913.3,1400552755,0.05890411,105.0366256,0.068721461,101.1704043,0.207534247,102.0737094,0.663926941,91.00017173,0.913257298,0.913257298,14995313.73,1499531.373,20613.33639,705.5193126,1646780.234,112464853,10628712.65,5856885.314,59664804.71,49827000,20814996.63,0,0.454103845,2.292284479,318172091.4,29915398.27,380098556,487034692.7,191730876.6,30,4657.28072,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,31369030.52,9349333.682,4802942.974,6044913.815,6166722.62
709.9567539,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,542839764.1,82.91088447,5.366595917,6.454325834,612484927.6,1394903506,0.05890411,104.5965739,0.068721461,100.5033792,0.207534247,101.3352409,0.663926941,90.44233089,0.903896218,0.903896218,15083473.8,1508347.38,20734.52541,709.9567539,1693560.407,113126053.5,13585628.61,4356141.59,38532101.99,49827000,20157936.95,0,0.427723195,2.452067889,308128464.7,29011471.87,368439912.1,480161876.1,200938733.6,30,4510.806546,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,14891872.77,4438424.949,2280109.22,2671954.516,2725796.075
742.3281033,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,521248965.5,79.61320377,5.280369049,6.350386736,580544677.6,1421175263,0.05890411,100.4194132,0.068721461,98.71962936,0.207534247,98.65692386,0.663926941,87.88467417,0.854929214,0.854929214,15706367.15,1570636.715,21590.78377,742.3281033,1822629.575,117797753.6,10974201.78,4334040.257,83314361.13,49827000,21454275.44,0,0.405162416,2.614796858,327943924.6,30794863.26,390038880.7,453655947.4,110476564.8,30,4799.791116,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,35993025.21,10727484.95,5510927.327,3986330.033,4066657.083
